,Country 1,Country 2,Similarity
917,Slovenia,Norway,0.04965793819297004
918,Slovenia,China,0.0018479201069434615
919,Slovenia,India,0.0
920,Slovenia,Iraq,0.0
921,Slovenia,Pakistan,0.0
922,Slovenia,Russia,0.0
923,Slovenia,Saudi Arabia,0.0
924,Slovenia,United Arab Emirates,0.00011795234725171031
925,Spain,Austria,0.04965793819297004
926,Spain,Belgium,0.04965793819297004
927,Spain,Bulgaria,0.04965793819297004
928,Spain,Croatia,0.04965793819297004
929,Spain,Cyprus,0.04965793819297004
930,Spain,Czech Republic,0.04965793819297004
931,Spain,Denmark,0.04965793819297004
932,Spain,Estonia,0.04965793819297004
933,Spain,Finland,0.04965793819297004
934,Spain,France,0.04965793819297004
935,Spain,Germany,0.04965793819297004
936,Spain,Greece,0.04965793819297004
937,Spain,Hungary,0.04965793819297004
938,Spain,Ireland,0.04965793819297004
939,Spain,Italy,0.04965793819297004
940,Spain,Latvia,0.04965793819297004
941,Spain,Lithuania,0.04965793819297004
942,Spain,Luxembourg,0.04965793819297004
943,Spain,Malta,0.04965793819297004
944,Spain,Netherlands,0.04965793819297004
945,Spain,Poland,0.04965793819297004
946,Spain,Portugal,0.04965793819297004
947,Spain,Romania,0.04965793819297004
948,Spain,Slovakia,0.04965793819297004
949,Spain,Slovenia,0.04965793819297004
950,Spain,Sweden,0.04965793819297004
951,Spain,United Kingdom,0.04965793819297004
952,Spain,Iceland,0.04965793819297004
953,Spain,Lichtenstein,0.04965793819297004
954,Spain,Norway,0.04965793819297004
955,Spain,China,0.0018479201069434615
956,Spain,India,0.0
957,Spain,Iraq,0.0
958,Spain,Pakistan,0.0
959,Spain,Russia,0.0
960,Spain,Saudi Arabia,0.0
961,Spain,United Arab Emirates,0.00011795234725171031
962,Sweden,Austria,0.04965793819297004
963,Sweden,Belgium,0.04965793819297004
964,Sweden,Bulgaria,0.04965793819297004
965,Sweden,Croatia,0.04965793819297004
966,Sweden,Cyprus,0.04965793819297004
967,Sweden,Czech Republic,0.04965793819297004
968,Sweden,Denmark,0.04965793819297004
969,Sweden,Estonia,0.04965793819297004
970,Sweden,Finland,0.04965793819297004
971,Sweden,France,0.04965793819297004
972,Sweden,Germany,0.04965793819297004
973,Sweden,Greece,0.04965793819297004
974,Sweden,Hungary,0.04965793819297004
975,Sweden,Ireland,0.04965793819297004
976,Sweden,Italy,0.04965793819297004
977,Sweden,Latvia,0.04965793819297004
978,Sweden,Lithuania,0.04965793819297004
979,Sweden,Luxembourg,0.04965793819297004
980,Sweden,Malta,0.04965793819297004
981,Sweden,Netherlands,0.04965793819297004
982,Sweden,Poland,0.04965793819297004
983,Sweden,Portugal,0.04965793819297004
984,Sweden,Romania,0.04965793819297004
985,Sweden,Slovakia,0.04965793819297004
986,Sweden,Slovenia,0.04965793819297004
987,Sweden,Spain,0.04965793819297004
988,Sweden,United Kingdom,0.04965793819297004
989,Sweden,Iceland,0.04965793819297004
990,Sweden,Lichtenstein,0.04965793819297004
991,Sweden,Norway,0.04965793819297004
992,Sweden,China,0.0018479201069434615
993,Sweden,India,0.0
994,Sweden,Iraq,0.0
995,Sweden,Pakistan,0.0
996,Sweden,Russia,0.0
997,Sweden,Saudi Arabia,0.0
998,Sweden,United Arab Emirates,0.00011795234725171031
999,United Kingdom,Austria,0.04965793819297004
1000,United Kingdom,Belgium,0.04965793819297004
1001,United Kingdom,Bulgaria,0.04965793819297004
1002,United Kingdom,Croatia,0.04965793819297004
1003,United Kingdom,Cyprus,0.04965793819297004
1004,United Kingdom,Czech Republic,0.04965793819297004
1005,United Kingdom,Denmark,0.04965793819297004
1006,United Kingdom,Estonia,0.04965793819297004
1007,United Kingdom,Finland,0.04965793819297004
1008,United Kingdom,France,0.04965793819297004
1009,United Kingdom,Germany,0.04965793819297004
1010,United Kingdom,Greece,0.04965793819297004
1011,United Kingdom,Hungary,0.04965793819297004
1012,United Kingdom,Ireland,0.04965793819297004
1013,United Kingdom,Italy,0.04965793819297004
1014,United Kingdom,Latvia,0.04965793819297004
1015,United Kingdom,Lithuania,0.04965793819297004
1016,United Kingdom,Luxembourg,0.04965793819297004
1017,United Kingdom,Malta,0.04965793819297004
1018,United Kingdom,Netherlands,0.04965793819297004
1019,United Kingdom,Poland,0.04965793819297004
1020,United Kingdom,Portugal,0.04965793819297004
1021,United Kingdom,Romania,0.04965793819297004
1022,United Kingdom,Slovakia,0.04965793819297004
1023,United Kingdom,Slovenia,0.04965793819297004
1024,United Kingdom,Spain,0.04965793819297004
1025,United Kingdom,Sweden,0.04965793819297004
1026,United Kingdom,Iceland,0.04965793819297004
1027,United Kingdom,Lichtenstein,0.04965793819297004
1028,United Kingdom,Norway,0.04965793819297004
1029,United Kingdom,China,0.0018479201069434615
1030,United Kingdom,India,0.0
1031,United Kingdom,Iraq,0.0
1032,United Kingdom,Pakistan,0.0
1033,United Kingdom,Russia,0.0
1034,United Kingdom,Saudi Arabia,0.0
1035,United Kingdom,United Arab Emirates,0.00011795234725171031
1036,Iceland,Austria,0.04965793819297004
1037,Iceland,Belgium,0.04965793819297004
1038,Iceland,Bulgaria,0.04965793819297004
1039,Iceland,Croatia,0.04965793819297004
1040,Iceland,Cyprus,0.04965793819297004
1041,Iceland,Czech Republic,0.04965793819297004
1042,Iceland,Denmark,0.04965793819297004
1043,Iceland,Estonia,0.04965793819297004
1044,Iceland,Finland,0.04965793819297004
1045,Iceland,France,0.04965793819297004
1046,Iceland,Germany,0.04965793819297004
1047,Iceland,Greece,0.04965793819297004
1048,Iceland,Hungary,0.04965793819297004
1049,Iceland,Ireland,0.04965793819297004
1050,Iceland,Italy,0.04965793819297004
1051,Iceland,Latvia,0.04965793819297004
1052,Iceland,Lithuania,0.04965793819297004
1053,Iceland,Luxembourg,0.04965793819297004
1054,Iceland,Malta,0.04965793819297004
1055,Iceland,Netherlands,0.04965793819297004
1056,Iceland,Poland,0.04965793819297004
1057,Iceland,Portugal,0.04965793819297004
1058,Iceland,Romania,0.04965793819297004
1059,Iceland,Slovakia,0.04965793819297004
1060,Iceland,Slovenia,0.04965793819297004
1061,Iceland,Spain,0.04965793819297004
1062,Iceland,Sweden,0.04965793819297004
1063,Iceland,United Kingdom,0.04965793819297004
1064,Iceland,Lichtenstein,0.04965793819297004
1065,Iceland,Norway,0.04965793819297004
1066,Iceland,China,0.0018479201069434615
1067,Iceland,India,0.0
1068,Iceland,Iraq,0.0
1069,Iceland,Pakistan,0.0
1070,Iceland,Russia,0.0
1071,Iceland,Saudi Arabia,0.0
1072,Iceland,United Arab Emirates,0.00011795234725171031
1073,Lichtenstein,Austria,0.04965793819297004
1074,Lichtenstein,Belgium,0.04965793819297004
1075,Lichtenstein,Bulgaria,0.04965793819297004
1076,Lichtenstein,Croatia,0.04965793819297004
1077,Lichtenstein,Cyprus,0.04965793819297004
1078,Lichtenstein,Czech Republic,0.04965793819297004
1079,Lichtenstein,Denmark,0.04965793819297004
1080,Lichtenstein,Estonia,0.04965793819297004
1081,Lichtenstein,Finland,0.04965793819297004
1082,Lichtenstein,France,0.04965793819297004
1083,Lichtenstein,Germany,0.04965793819297004
1084,Lichtenstein,Greece,0.04965793819297004
1085,Lichtenstein,Hungary,0.04965793819297004
1086,Lichtenstein,Ireland,0.04965793819297004
1087,Lichtenstein,Italy,0.04965793819297004
1088,Lichtenstein,Latvia,0.04965793819297004
1089,Lichtenstein,Lithuania,0.04965793819297004
1090,Lichtenstein,Luxembourg,0.04965793819297004
1091,Lichtenstein,Malta,0.04965793819297004
1092,Lichtenstein,Netherlands,0.04965793819297004
1093,Lichtenstein,Poland,0.04965793819297004
1094,Lichtenstein,Portugal,0.04965793819297004
1095,Lichtenstein,Romania,0.04965793819297004
1096,Lichtenstein,Slovakia,0.04965793819297004
1097,Lichtenstein,Slovenia,0.04965793819297004
1098,Lichtenstein,Spain,0.04965793819297004
1099,Lichtenstein,Sweden,0.04965793819297004
1100,Lichtenstein,United Kingdom,0.04965793819297004
1101,Lichtenstein,Iceland,0.04965793819297004
1102,Lichtenstein,Norway,0.04965793819297004
1103,Lichtenstein,China,0.0018479201069434615
1104,Lichtenstein,India,0.0
1105,Lichtenstein,Iraq,0.0
1106,Lichtenstein,Pakistan,0.0
1107,Lichtenstein,Russia,0.0
1108,Lichtenstein,Saudi Arabia,0.0
1109,Lichtenstein,United Arab Emirates,0.00011795234725171031
1110,Norway,Austria,0.04965793819297004
1111,Norway,Belgium,0.04965793819297004
1112,Norway,Bulgaria,0.04965793819297004
1113,Norway,Croatia,0.04965793819297004
1114,Norway,Cyprus,0.04965793819297004
1115,Norway,Czech Republic,0.04965793819297004
1116,Norway,Denmark,0.04965793819297004
1117,Norway,Estonia,0.04965793819297004
1118,Norway,Finland,0.04965793819297004
1119,Norway,France,0.04965793819297004
1120,Norway,Germany,0.04965793819297004
1121,Norway,Greece,0.04965793819297004
1122,Norway,Hungary,0.04965793819297004
1123,Norway,Ireland,0.04965793819297004
1124,Norway,Italy,0.04965793819297004
1125,Norway,Latvia,0.04965793819297004
1126,Norway,Lithuania,0.04965793819297004
1127,Norway,Luxembourg,0.04965793819297004
1128,Norway,Malta,0.04965793819297004
1129,Norway,Netherlands,0.04965793819297004
1130,Norway,Poland,0.04965793819297004
1131,Norway,Portugal,0.04965793819297004
1132,Norway,Romania,0.04965793819297004
1133,Norway,Slovakia,0.04965793819297004
1134,Norway,Slovenia,0.04965793819297004
1135,Norway,Spain,0.04965793819297004
1136,Norway,Sweden,0.04965793819297004
1137,Norway,United Kingdom,0.04965793819297004
1138,Norway,Iceland,0.04965793819297004
1139,Norway,Lichtenstein,0.04965793819297004
1140,Norway,China,0.0018479201069434615
1141,Norway,India,0.0
1142,Norway,Iraq,0.0
1143,Norway,Pakistan,0.0
1144,Norway,Russia,0.0
1145,Norway,Saudi Arabia,0.0
1146,Norway,United Arab Emirates,0.00011795234725171031
1147,China,Austria,0.0018479201069434615
1148,China,Belgium,0.0018479201069434615
1149,China,Bulgaria,0.0018479201069434615
1150,China,Croatia,0.0018479201069434615
1151,China,Cyprus,0.0018479201069434615
1152,China,Czech Republic,0.0018479201069434615
1153,China,Denmark,0.0018479201069434615
1154,China,Estonia,0.0018479201069434615
1155,China,Finland,0.0018479201069434615
1156,China,France,0.0018479201069434615
1157,China,Germany,0.0018479201069434615
1158,China,Greece,0.0018479201069434615
1159,China,Hungary,0.0018479201069434615
1160,China,Ireland,0.0018479201069434615
1161,China,Italy,0.0018479201069434615
1162,China,Latvia,0.0018479201069434615
1163,China,Lithuania,0.0018479201069434615
1164,China,Luxembourg,0.0018479201069434615
1165,China,Malta,0.0018479201069434615
1166,China,Netherlands,0.0018479201069434615
1167,China,Poland,0.0018479201069434615
1168,China,Portugal,0.0018479201069434615
1169,China,Romania,0.0018479201069434615
1170,China,Slovakia,0.0018479201069434615
1171,China,Slovenia,0.0018479201069434615
1172,China,Spain,0.0018479201069434615
1173,China,Sweden,0.0018479201069434615
1174,China,United Kingdom,0.0018479201069434615
1175,China,Iceland,0.0018479201069434615
1176,China,Lichtenstein,0.0018479201069434615
1177,China,Norway,0.0018479201069434615
1178,China,India,0.0
1179,China,Iraq,0.0
1180,China,Pakistan,0.00035385704175513094
1181,China,Russia,0.00035385704175513094
1182,China,Saudi Arabia,0.0033813006212156955
1183,China,United Arab Emirates,0.004560824093732798
1184,India,Austria,0.0
1185,India,Belgium,0.0
1186,India,Bulgaria,0.0
1187,India,Croatia,0.0
1188,India,Cyprus,0.0
1189,India,Czech Republic,0.0
1190,India,Denmark,0.0
1191,India,Estonia,0.0
1192,India,Finland,0.0
1193,India,France,0.0
1194,India,Germany,0.0
1195,India,Greece,0.0
1196,India,Hungary,0.0
1197,India,Ireland,0.0
1198,India,Italy,0.0
1199,India,Latvia,0.0
1200,India,Lithuania,0.0
1201,India,Luxembourg,0.0
1202,India,Malta,0.0
1203,India,Netherlands,0.0
1204,India,Poland,0.0
1205,India,Portugal,0.0
1206,India,Romania,0.0
1207,India,Slovakia,0.0
1208,India,Slovenia,0.0
1209,India,Spain,0.0
1210,India,Sweden,0.0
1211,India,United Kingdom,0.0
1212,India,Iceland,0.0
1213,India,Lichtenstein,0.0
1214,India,Norway,0.0
1215,India,China,0.0
1216,India,Iraq,0.0
1217,India,Pakistan,0.0
1218,India,Russia,0.0
1219,India,Saudi Arabia,0.0
1220,India,United Arab Emirates,0.00015726979633561374
1221,Iraq,Austria,0.0
1222,Iraq,Belgium,0.0
1223,Iraq,Bulgaria,0.0
1224,Iraq,Croatia,0.0
1225,Iraq,Cyprus,0.0
1226,Iraq,Czech Republic,0.0
1227,Iraq,Denmark,0.0
1228,Iraq,Estonia,0.0
1229,Iraq,Finland,0.0
1230,Iraq,France,0.0
1231,Iraq,Germany,0.0
1232,Iraq,Greece,0.0
1233,Iraq,Hungary,0.0
1234,Iraq,Ireland,0.0
1235,Iraq,Italy,0.0
1236,Iraq,Latvia,0.0
1237,Iraq,Lithuania,0.0
1238,Iraq,Luxembourg,0.0
1239,Iraq,Malta,0.0
1240,Iraq,Netherlands,0.0
1241,Iraq,Poland,0.0
1242,Iraq,Portugal,0.0
1243,Iraq,Romania,0.0
1244,Iraq,Slovakia,0.0
1245,Iraq,Slovenia,0.0
1246,Iraq,Spain,0.0
1247,Iraq,Sweden,0.0
1248,Iraq,United Kingdom,0.0
1249,Iraq,Iceland,0.0
1250,Iraq,Lichtenstein,0.0
1251,Iraq,Norway,0.0
1252,Iraq,China,0.0
1253,Iraq,India,0.0
1254,Iraq,Pakistan,0.0
1255,Iraq,Russia,0.0
1256,Iraq,Saudi Arabia,0.0
1257,Iraq,United Arab Emirates,7.863489816780687e-05
1258,Pakistan,Austria,0.0
1259,Pakistan,Belgium,0.0
1260,Pakistan,Bulgaria,0.0
1261,Pakistan,Croatia,0.0
1262,Pakistan,Cyprus,0.0
1263,Pakistan,Czech Republic,0.0
1264,Pakistan,Denmark,0.0
1265,Pakistan,Estonia,0.0
1266,Pakistan,Finland,0.0
1267,Pakistan,France,0.0
1268,Pakistan,Germany,0.0
1269,Pakistan,Greece,0.0
1270,Pakistan,Hungary,0.0
1271,Pakistan,Ireland,0.0
1272,Pakistan,Italy,0.0
1273,Pakistan,Latvia,0.0
1274,Pakistan,Lithuania,0.0
1275,Pakistan,Luxembourg,0.0
1276,Pakistan,Malta,0.0
1277,Pakistan,Netherlands,0.0
1278,Pakistan,Poland,0.0
1279,Pakistan,Portugal,0.0
1280,Pakistan,Romania,0.0
1281,Pakistan,Slovakia,0.0
1282,Pakistan,Slovenia,0.0
1283,Pakistan,Spain,0.0
1284,Pakistan,Sweden,0.0
1285,Pakistan,United Kingdom,0.0
1286,Pakistan,Iceland,0.0
1287,Pakistan,Lichtenstein,0.0
1288,Pakistan,Norway,0.0
1289,Pakistan,China,0.00035385704175513094
1290,Pakistan,India,0.0
1291,Pakistan,Iraq,0.0
1292,Pakistan,Russia,0.00011795234725171031
1293,Pakistan,Saudi Arabia,0.00011795234725171031
1294,Pakistan,United Arab Emirates,0.0024769992922859165
1295,Russia,Austria,0.0
1296,Russia,Belgium,0.0
1297,Russia,Bulgaria,0.0
1298,Russia,Croatia,0.0
1299,Russia,Cyprus,0.0
1300,Russia,Czech Republic,0.0
1301,Russia,Denmark,0.0
1302,Russia,Estonia,0.0
1303,Russia,Finland,0.0
1304,Russia,France,0.0
1305,Russia,Germany,0.0
1306,Russia,Greece,0.0
1307,Russia,Hungary,0.0
1308,Russia,Ireland,0.0
1309,Russia,Italy,0.0
1310,Russia,Latvia,0.0
1311,Russia,Lithuania,0.0
1312,Russia,Luxembourg,0.0
1313,Russia,Malta,0.0
1314,Russia,Netherlands,0.0
1315,Russia,Poland,0.0
1316,Russia,Portugal,0.0
1317,Russia,Romania,0.0
1318,Russia,Slovakia,0.0
1319,Russia,Slovenia,0.0
1320,Russia,Spain,0.0
1321,Russia,Sweden,0.0
1322,Russia,United Kingdom,0.0
1323,Russia,Iceland,0.0
1324,Russia,Lichtenstein,0.0
1325,Russia,Norway,0.0
1326,Russia,China,0.00035385704175513094
1327,Russia,India,0.0
1328,Russia,Iraq,0.0
1329,Russia,Pakistan,0.00011795234725171031
1330,Russia,Saudi Arabia,0.00011795234725171031
1331,Russia,United Arab Emirates,0.000982936227097586
1332,Saudi Arabia,Austria,0.0
1333,Saudi Arabia,Belgium,0.0
1334,Saudi Arabia,Bulgaria,0.0
1335,Saudi Arabia,Croatia,0.0
1336,Saudi Arabia,Cyprus,0.0
1337,Saudi Arabia,Czech Republic,0.0
1338,Saudi Arabia,Denmark,0.0
1339,Saudi Arabia,Estonia,0.0
1340,Saudi Arabia,Finland,0.0
1341,Saudi Arabia,France,0.0
1342,Saudi Arabia,Germany,0.0
1343,Saudi Arabia,Greece,0.0
1344,Saudi Arabia,Hungary,0.0
1345,Saudi Arabia,Ireland,0.0
1346,Saudi Arabia,Italy,0.0
1347,Saudi Arabia,Latvia,0.0
1348,Saudi Arabia,Lithuania,0.0
1349,Saudi Arabia,Luxembourg,0.0
1350,Saudi Arabia,Malta,0.0
1351,Saudi Arabia,Netherlands,0.0
1352,Saudi Arabia,Poland,0.0
1353,Saudi Arabia,Portugal,0.0
1354,Saudi Arabia,Romania,0.0
1355,Saudi Arabia,Slovakia,0.0
1356,Saudi Arabia,Slovenia,0.0
1357,Saudi Arabia,Spain,0.0
1358,Saudi Arabia,Sweden,0.0
1359,Saudi Arabia,United Kingdom,0.0
1360,Saudi Arabia,Iceland,0.0
1361,Saudi Arabia,Lichtenstein,0.0
1362,Saudi Arabia,Norway,0.0
1363,Saudi Arabia,China,0.0033813006212156955
1364,Saudi Arabia,India,0.0
1365,Saudi Arabia,Iraq,0.0
1366,Saudi Arabia,Pakistan,0.00011795234725171031
1367,Saudi Arabia,Russia,0.00011795234725171031
1368,Saudi Arabia,United Arab Emirates,0.001612015412440041
1369,United Arab Emirates,Austria,0.00011795234725171031
1370,United Arab Emirates,Belgium,0.00011795234725171031
1371,United Arab Emirates,Bulgaria,0.00011795234725171031
1372,United Arab Emirates,Croatia,0.00011795234725171031
1373,United Arab Emirates,Cyprus,0.00011795234725171031
1374,United Arab Emirates,Czech Republic,0.00011795234725171031
1375,United Arab Emirates,Denmark,0.00011795234725171031
1376,United Arab Emirates,Estonia,0.00011795234725171031
1377,United Arab Emirates,Finland,0.00011795234725171031
1378,United Arab Emirates,France,0.00011795234725171031
1379,United Arab Emirates,Germany,0.00011795234725171031
1380,United Arab Emirates,Greece,0.00011795234725171031
1381,United Arab Emirates,Hungary,0.00011795234725171031
1382,United Arab Emirates,Ireland,0.00011795234725171031
1383,United Arab Emirates,Italy,0.00011795234725171031
1384,United Arab Emirates,Latvia,0.00011795234725171031
1385,United Arab Emirates,Lithuania,0.00011795234725171031
1386,United Arab Emirates,Luxembourg,0.00011795234725171031
1387,United Arab Emirates,Malta,0.00011795234725171031
1388,United Arab Emirates,Netherlands,0.00011795234725171031
1389,United Arab Emirates,Poland,0.00011795234725171031
1390,United Arab Emirates,Portugal,0.00011795234725171031
1391,United Arab Emirates,Romania,0.00011795234725171031
1392,United Arab Emirates,Slovakia,0.00011795234725171031
1393,United Arab Emirates,Slovenia,0.00011795234725171031
1394,United Arab Emirates,Spain,0.00011795234725171031
1395,United Arab Emirates,Sweden,0.00011795234725171031
1396,United Arab Emirates,United Kingdom,0.00011795234725171031
1397,United Arab Emirates,Iceland,0.00011795234725171031
1398,United Arab Emirates,Lichtenstein,0.00011795234725171031
1399,United Arab Emirates,Norway,0.00011795234725171031
1400,United Arab Emirates,China,0.004560824093732798
1401,United Arab Emirates,India,0.00015726979633561374
1402,United Arab Emirates,Iraq,7.863489816780687e-05
1403,United Arab Emirates,Pakistan,0.0024769992922859165
1404,United Arab Emirates,Russia,0.000982936227097586
1405,United Arab Emirates,Saudi Arabia,0.001612015412440041
